Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Forchlorfenuron","Cucumbers","754","0"," "," "," ","0.002","M","NT"
"Forchlorfenuron","Grapefruit","358","0"," "," "," ","0.0012","M","NT"
"Forchlorfenuron","Grapes","708","3","0.4","0.0033","0.0033","0.002","M","0.03"
"Forchlorfenuron","Milk","708","0"," "," "," ","0.0012","M","NT"
"Forchlorfenuron","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Forchlorfenuron","Oranges","708","0"," "," "," ","0.002","M","NT"
"Forchlorfenuron","Pears","707","0"," "," "," ","0.002","M","0.01"
"Forchlorfenuron","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Formetanate hydrochloride","Cherries","30","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Cherries, Frozen","144","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Cucumbers","754","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Grapefruit","358","0"," "," "," ","0.0012","M","1.5"
"Formetanate hydrochloride","Milk","708","0"," "," "," ","0.0012","M","NT"
"Formetanate hydrochloride","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Formetanate hydrochloride","Oranges","708","0"," "," "," ","0.01","M","1.5"
"Formetanate hydrochloride","Pears","707","0"," "," "," ","0.03","M","0.50"
"Formetanate hydrochloride","Spinach","349","0"," "," "," ","0.01","M","NT"
"Formetanate hydrochloride","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Formetanate hydrochloride","Sweet Potatoes","532","0"," "," "," ","0.01","M","NT"
"Fosthiazate","Grapefruit","358","0"," "," "," ","0.0012","M","NT"
"Fosthiazate","Milk","708","0"," "," "," ","0.0012","M","NT"
"Fosthiazate","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Fosthiazate","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Furalaxyl","Grapefruit","358","0"," "," "," ","0.01","M","NT"
"Furalaxyl","Milk","708","0"," "," "," ","0.01","M","NT"
"Furalaxyl","Olives, Canned","189","0"," "," "," ","0.01","M","NT"
"Furalaxyl","Strawberries","530","0"," "," "," ","0.01","M","NT"
"Furathiocarb","Cucumbers","754","0"," "," "," ","0.01","M","NT"
"Furathiocarb","Oranges","708","0"," "," "," ","0.01","M","NT"
"Halosulfuron","Cherries","30","0"," "," "," ","0.05","M","NT"
"Halosulfuron","Cherries, Frozen","144","0"," "," "," ","0.05","M","NT"
"Halosulfuron","Cranberries","156","0"," "," "," ","0.01","M","0.05"
"Halosulfuron","Cranberries, Frozen","25","0"," "," "," ","0.01","M","0.05"
"Halosulfuron","Grapefruit","346","0"," "," "," ","0.005","M","NT"
"Halosulfuron","Green Beans","567","0"," "," "," ","0.005","M","NT"
"Halosulfuron","Spinach","349","0"," "," "," ","0.05","M","NT"
"Halosulfuron","Sweet Potatoes","532","0"," "," "," ","0.055","M","0.05"
"Halosulfuron methyl","Cucumbers","754","0"," "," "," ","0.01","M","0.5"
"Halosulfuron methyl","Grapefruit","358","0"," "," "," ","0.02","M","NT"
"Halosulfuron methyl","Milk","708","0"," "," "," ","0.02","M","0.05"
"Halosulfuron methyl","Olives, Canned","189","0"," "," "," ","0.02","M","NT"
"Halosulfuron methyl","Oranges","708","0"," "," "," ","0.01","M","NT"
"Halosulfuron methyl","Strawberries","530","0"," "," "," ","0.02","M","NT"
"Haloxyfop","Grapefruit","358","0"," "," "," ","0.02","M","NT"
"Haloxyfop","Milk","708","0"," "," "," ","0.02","M","NT"
"Haloxyfop","Olives, Canned","189","0"," "," "," ","0.02","M","NT"
"Haloxyfop","Strawberries","530","0"," "," "," ","0.02","M","NT"
"Heptachlor","Apple Sauce","190","0"," "," "," ","0.002","M","0.01 AL"
"Heptachlor","Apples","531","0"," "," "," ","0.002","M","0.01 AL"
"Heptachlor","Cherries","30","0"," "," "," ","0.1","M","0.05 AL"
"Heptachlor","Cherries, Frozen","144","0"," "," "," ","0.1","M","0.05 AL"
"Heptachlor","Cranberries","156","0"," "," "," ","0.001","M","0.05 AL"
"Heptachlor","Cranberries, Frozen","25","0"," "," "," ","0.001","M","0.05 AL"
"Heptachlor","Cucumbers","754","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor","Eggs","294","0"," "," "," ","0.04","M","0.05 AL"
"Heptachlor","Grapefruit","704","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor","Grapes","708","0"," "," "," ","0.001","M","0.05 AL"
"Heptachlor","Green Beans","567","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor","Lettuce","756","0"," "," "," ","0.002","M","0.05 AL"
"Heptachlor","Milk","708","0"," "," "," ","0.005","M","0.1  AL"
"Heptachlor","Olives, Canned","189","0"," "," "," ","0.005","M","0.01 AL"
"Heptachlor","Oranges","708","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor","Pears","707","0"," "," "," ","0.001","M","0.05 AL"
"Heptachlor","Potatoes","708","0"," "," "," ","0.001 - 0.003","M","0.01 AL"
"Heptachlor","Spinach","707","0"," "," "," ","0.001 - 0.1","M","0.05 AL"
"Heptachlor","Strawberries","530","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor","Sweet Potatoes","532","0"," "," "," ","0.1","M","0.01 AL"
"Heptachlor","Tomatoes","528","0"," "," "," ","0.001","M","0.01 AL"
"Heptachlor","Tomatoes, Canned","189","0"," "," "," ","0.001 - 0.003","M","0.01 AL"
"Heptachlor epoxide","Apple Sauce","190","0"," "," "," ","0.005","M","0.01 AL"
"Heptachlor epoxide","Apples","531","0"," "," "," ","0.005","M","0.01 AL"
"Heptachlor epoxide","Cherries","30","0"," "," "," ","0.04","M","0.05 AL"
"Heptachlor epoxide","Cherries, Frozen","144","0"," "," "," ","0.04","M","0.05 AL"
"Heptachlor epoxide","Cranberries","156","0"," "," "," ","0.001","M","0.05 AL"
"Heptachlor epoxide","Cranberries, Frozen","25","0"," "," "," ","0.001","M","0.05 AL"
"Heptachlor epoxide","Cucumbers","754","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor epoxide","Eggs","294","0"," "," "," ","0.04","M","0.05 AL"
"Heptachlor epoxide","Grapefruit","704","0"," "," "," ","0.01","M","0.05 AL"
"Heptachlor epoxide","Green Beans","567","0"," "," "," ","0.01","M","0.05 AL"
"Heptachlor epoxide","Lettuce","756","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor epoxide","Milk","708","0"," "," "," ","0.01","M","0.1  AL"
"Heptachlor epoxide","Olives, Canned","189","0"," "," "," ","0.01","M","0.01 AL"
"Heptachlor epoxide","Oranges","708","0"," "," "," ","0.005","M","0.05 AL"
"Heptachlor epoxide","Potatoes","708","0"," "," "," ","0.0022","M","0.01 AL"
"Heptachlor epoxide","Spinach","707","0"," "," "," ","0.0022 - 0.04","M","0.05 AL"
"Heptachlor epoxide","Strawberries","530","0"," "," "," ","0.01","M","0.05 AL"
"Heptachlor epoxide","Sweet Potatoes","532","0"," "," "," ","0.04","M","0.01 AL"
"Heptachlor epoxide","Tomatoes","528","0"," "," "," ","0.0022","M","0.01 AL"
"Heptachlor epoxide","Tomatoes, Canned","189","0"," "," "," ","0.0022","M","0.01 AL"
"Heptachlor epoxide cis","Grapes","708","0"," "," "," ","0.004","M","0.05 AL"
"Heptachlor epoxide cis","Pears","707","0"," "," "," ","0.004","M","0.05 AL"
"Heptenophos","Grapefruit","358","0"," "," "," ","0.01","M","NT"
"Heptenophos","Milk","708","0"," "," "," ","0.01","M","NT"
"Heptenophos","Olives, Canned","189","0"," "," "," ","0.01","M","NT"
"Heptenophos","Strawberries","530","0"," "," "," ","0.01","M","NT"
"Hexachlorobenzene (HCB)","Cranberries","156","0"," "," "," ","0.005","M","NT"
"Hexachlorobenzene (HCB)","Cranberries, Frozen","25","0"," "," "," ","0.005","M","NT"
"Hexachlorobenzene (HCB)","Cucumbers","754","0"," "," "," ","0.005","M","NT"
"Hexachlorobenzene (HCB)","Eggs","294","0"," "," "," ","0.04","M","NT"
"Hexachlorobenzene (HCB)","Grapefruit","704","0"," "," "," ","0.0025 - 0.05","M","NT"
"Hexachlorobenzene (HCB)","Green Beans","379","0"," "," "," ","0.05","M","0.1"
"Hexachlorobenzene (HCB)","Milk","708","0"," "," "," ","0.0025","M","NT"
"Hexachlorobenzene (HCB)","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Hexachlorobenzene (HCB)","Oranges","708","0"," "," "," ","0.005","M","NT"
"Hexachlorobenzene (HCB)","Spinach","358","0"," "," "," ","0.001","M","NT"
"Hexachlorobenzene (HCB)","Strawberries","530","0"," "," "," ","0.0025","M","NT"
"Hexaconazole","Cucumbers","754","0"," "," "," ","0.01","M","NT"
"Hexaconazole","Grapefruit","358","0"," "," "," ","0.005","M","NT"
"Hexaconazole","Milk","708","0"," "," "," ","0.005","M","NT"
"Hexaconazole","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Hexaconazole","Oranges","708","0"," "," "," ","0.01","M","NT"
"Hexaconazole","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Hexazinone","Cherries","30","0"," "," "," ","0.002","M","NT"
"Hexazinone","Cherries, Frozen","144","0"," "," "," ","0.002","M","NT"
"Hexazinone","Grapefruit","358","0"," "," "," ","0.005","M","NT"
"Hexazinone","Milk","708","0"," "," "," ","0.005","M","11"
"Hexazinone","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Hexazinone","Spinach","349","0"," "," "," ","0.005","M","NT"
"Hexazinone","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Hexazinone","Sweet Potatoes","532","0"," "," "," ","0.005","M","NT"
"Hexythiazox","Apple Sauce","190","0"," "," "," ","0.002","M","0.4"
"Hexythiazox","Apples","531","36","6.8","0.003","0.036","0.002","M","0.4"
"Hexythiazox","Cherries","30","0"," "," "," ","0.012","M","1.0"
"Hexythiazox","Cherries, Frozen","144","1","0.7","0.014","0.014","0.012","M","1.0"
"Hexythiazox","Cucumbers","754","0"," "," "," ","0.01","M","NT"
"Hexythiazox","Eggs","294","0"," "," "," ","0.04","M","0.05"
"Hexythiazox","Grapefruit","704","0"," "," "," ","0.0012 - 0.3","M","0.6"
"Hexythiazox","Grapes","708","6","0.8","0.0083","0.0221","0.005","M","1"
"Hexythiazox","Green Beans","536","0"," "," "," ","0.3","M","0.3"
"Hexythiazox","Lettuce","756","0"," "," "," ","0.002","M","NT"
"Hexythiazox","Milk","708","0"," "," "," ","0.0012","M","0.05"
"Hexythiazox","Olives, Canned","189","0"," "," "," ","0.0012","M","NT"
"Hexythiazox","Oranges","708","0"," "," "," ","0.01","M","0.6"
"Hexythiazox","Pears","707","19","2.7","0.0083","0.0691","0.005","M","0.4"
"Hexythiazox","Spinach","349","0"," "," "," ","0.015","M","NT"
"Hexythiazox","Strawberries","530","69","13","0.0013","0.35","0.0012","M","6"
"Hexythiazox","Sweet Potatoes","532","0"," "," "," ","0.015","M","NT"
"Hydroprene","Cranberries","156","0"," "," "," ","0.005","M","0.2"
"Hydroprene","Cranberries, Frozen","25","0"," "," "," ","0.005","M","0.2"
"Hydroprene","Grapefruit","704","0"," "," "," ","0.01 - 0.02","M","0.2"
"Hydroprene","Grapes","708","0"," "," "," ","0.007","M","0.2"
"Hydroprene","Green Beans","567","0"," "," "," ","0.008","M","0.2"
"Hydroprene","Milk","708","0"," "," "," ","0.02","M","0.2"
"Hydroprene","Olives, Canned","189","0"," "," "," ","0.02","M","0.2"
"Hydroprene","Pears","707","0"," "," "," ","0.007","M","0.2"
"Hydroprene","Potatoes","708","0"," "," "," ","0.0015","M","0.2"
"Hydroprene","Spinach","707","0"," "," "," ","0.0015 - 0.015","M","0.2"
"Hydroprene","Strawberries","530","0"," "," "," ","0.02","M","0.2"
"Hydroprene","Sweet Potatoes","532","0"," "," "," ","0.015","M","0.2"
"Hydroprene","Tomatoes","528","0"," "," "," ","0.0015","M","0.2"
"Hydroprene","Tomatoes, Canned","189","0"," "," "," ","0.0015","M","0.2"
"Imazalil","Apple Sauce","190","0"," "," "," ","0.01","M","NT"
"Imazalil","Apples","531","0"," "," "," ","0.01","M","NT"
"Imazalil","Cherries","30","0"," "," "," ","0.0049","M","NT"
"Imazalil","Cherries, Frozen","144","1","0.7","0.028","0.028","0.0049","M","NT"
"Imazalil","Cranberries","126","0"," "," "," ","0.005","M","NT"
"Imazalil","Cranberries, Frozen","23","0"," "," "," ","0.005","M","NT"
"Imazalil","Cucumbers","754","0"," "," "," ","0.01","M","NT"
"Imazalil","Grapefruit","704","562","79.8","0.001","0.11","0.001 - 0.0025","M","10.0"
"Imazalil","Grapes","708","0"," "," "," ","0.003","M","NT"
"Imazalil","Lettuce","756","0"," "," "," ","0.01","M","NT"
"Imazalil","Milk","708","0"," "," "," ","0.0025","M","0.02"
"Imazalil","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Imazalil","Oranges","708","591","83.5","0.01","0.47","0.01","M","10.0"
"Imazalil","Pears","707","1","0.1","3.0364","3.0364","0.003","M","NT"
"Imazalil","Potatoes","708","1","0.1","0.0035","0.0035","0.001 - 0.003","M","NT"
"Imazalil","Spinach","678","0"," "," "," ","0.001 - 0.005","M","NT"
"Imazalil","Strawberries","530","0"," "," "," ","0.0025","M","NT"
"Imazalil","Sweet Potatoes","532","0"," "," "," ","0.005","M","NT"
"Imazalil","Tomatoes","528","0"," "," "," ","0.001","M","NT"
"Imazalil","Tomatoes, Canned","189","0"," "," "," ","0.001","M","NT"
"Imazapic","Grapefruit","30","0"," "," "," ","0.005","M","NT"
"Imazapic","Milk","708","0"," "," "," ","0.005","M","0.1"
"Imazapic","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Imazapic","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Imazapyr","Grapefruit","358","0"," "," "," ","0.02","M","NT"
"Imazapyr","Olives, Canned","189","0"," "," "," ","0.02","M","NT"
"Imazapyr","Strawberries","530","0"," "," "," ","0.02","M","NT"
"Imazaquin","Grapefruit","358","0"," "," "," ","0.01","M","NT"
"Imazaquin","Milk","708","0"," "," "," ","0.01","M","NT"
"Imazaquin","Olives, Canned","189","0"," "," "," ","0.01","M","NT"
"Imazaquin","Strawberries","530","0"," "," "," ","0.01","M","NT"
"Imazethapyr","Apple Sauce","190","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Apples","531","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Grapefruit","358","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Milk","708","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Olives, Canned","189","0"," "," "," ","0.02","M","NT"
"Imazethapyr","Strawberries","530","0"," "," "," ","0.02","M","NT"
"Imazosulfuron","Grapefruit","358","0"," "," "," ","0.0025","M","NT"
"Imazosulfuron","Milk","708","0"," "," "," ","0.0025","M","NT"
"Imazosulfuron","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Imazosulfuron","Strawberries","530","0"," "," "," ","0.0025","M","NT"
"Imazosulfuron","Sweet Potatoes","532","0"," "," "," ","0.025","M","0.02"
"Imidacloprid","Apple Sauce","190","18","9.5","0.004","0.013","0.003","M","0.5"
"Imidacloprid","Apples","531","40","7.5","0.003","0.021","0.003","M","0.5"
"Imidacloprid","Cherries","30","0"," "," "," ","0.019","M","3.0"
"Imidacloprid","Cherries, Frozen","144","31","21.5","0.019","0.23","0.019","M","3.0"
"Imidacloprid","Cranberries","156","0"," "," "," ","0.005","M","0.05"
"Imidacloprid","Cranberries, Frozen","25","0"," "," "," ","0.005","M","0.05"
"Imidacloprid","Cucumbers","754","21","2.8","0.01","0.06","0.01","M","0.5"
"Imidacloprid","Eggs","294","0"," "," "," ","0.04","M","0.02"
"Imidacloprid","Grapefruit","704","95","13.5","0.0025","0.039","0.0025 - 0.005","M","0.70"
"Imidacloprid","Grapes","707","61","8.6","0.0416","2.1677","0.025 - 0.083","M","1.0"
"Imidacloprid","Green Beans","567","18","3.2","0.0053","0.071","0.005","M","4.0"
"Imidacloprid","Lettuce","756","285","37.7","0.003","0.16","0.003","M","3.5"
"Imidacloprid","Milk","708","0"," "," "," ","0.0025","M","0.10"
"Imidacloprid","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Imidacloprid","Oranges","708","11","1.6","0.011","0.045","0.01","M","0.70"
"Imidacloprid","Pears","706","71","10.1","0.0416","0.358","0.025","M","0.6"
"Imidacloprid","Potatoes","708","301","42.5","0.002","0.11","0.001","M","0.40"
"Imidacloprid","Spinach","707","291","41.2","0.002","0.57","0.001 - 0.02","M","3.5"
"Imidacloprid","Strawberries","530","75","14.2","0.0026","0.063","0.0025","M","0.50"
"Imidacloprid","Sweet Potatoes","532","0"," "," "," ","0.02","M","0.40"
"Imidacloprid","Tomatoes","528","123","23.3","0.002","0.11","0.001 - 0.003","M","1.0"
"Imidacloprid","Tomatoes, Canned","189","52","27.5","0.002","0.016","0.001","M","1.0"
"Imidacloprid urea","Cherries","30","0"," "," "," ","0.011","M","3.0"
"Imidacloprid urea","Cherries, Frozen","144","0"," "," "," ","0.011","M","3.0"
"Imidacloprid urea","Spinach","349","0"," "," "," ","0.015","M","3.5"
"Imidacloprid urea","Sweet Potatoes","532","0"," "," "," ","0.015","M","0.40"
"Imiprothrin","Apple Sauce","190","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Apples","531","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Cherries","30","0"," "," "," ","0.091","M","NT"
"Imiprothrin","Cherries, Frozen","144","0"," "," "," ","0.091","M","NT"
"Imiprothrin","Cranberries","156","0"," "," "," ","0.05","M","NT"
"Imiprothrin","Cranberries, Frozen","25","0"," "," "," ","0.05","M","NT"
"Imiprothrin","Cucumbers","754","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Eggs","294","0"," "," "," ","0.04","M","NT"
"Imiprothrin","Grapefruit","704","0"," "," "," ","0.01 - 0.04","M","NT"
"Imiprothrin","Grapes","708","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Green Beans","567","0"," "," "," ","0.03","M","NT"
"Imiprothrin","Lettuce","756","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Milk","708","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Olives, Canned","189","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Oranges","689","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Pears","707","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Spinach","349","0"," "," "," ","0.095","M","NT"
"Imiprothrin","Strawberries","530","0"," "," "," ","0.01","M","NT"
"Imiprothrin","Sweet Potatoes","532","0"," "," "," ","0.095","M","NT"
"Indaziflam","Apple Sauce","190","0"," "," "," ","0.001","M","0.01"
"Indaziflam","Apples","531","0"," "," "," ","0.001","M","0.01"
"Indaziflam","Cranberries","156","0"," "," "," ","0.001","M","NT"
"Indaziflam","Cranberries, Frozen","25","0"," "," "," ","0.001","M","NT"
"Indaziflam","Grapefruit","704","0"," "," "," ","0.001 - 0.0012","M","0.01"
"Indaziflam","Grapes","708","0"," "," "," ","0.006","M","0.01"
"Indaziflam","Lettuce","756","0"," "," "," ","0.001","M","NT"
"Indaziflam","Milk","708","0"," "," "," ","0.0012","M","NT"
"Indaziflam","Olives, Canned","189","0"," "," "," ","0.0012","M","0.01"
"Indaziflam","Pears","707","0"," "," "," ","0.006","M","0.01"
"Indaziflam","Strawberries","530","0"," "," "," ","0.0012","M","NT"
"Indoxacarb","Apple Sauce","190","0"," "," "," ","0.02","M","1.0"
"Indoxacarb","Apples","531","2","0.4","0.03","0.055","0.02","M","1.0"
"Indoxacarb","Cherries","30","0"," "," "," ","0.021 - 0.042","M","0.90"
"Indoxacarb","Cherries, Frozen","144","0"," "," "," ","0.021 - 0.042","M","0.90"
"Indoxacarb","Cranberries","156","0"," "," "," ","0.05","M","1.5"
"Indoxacarb","Cranberries, Frozen","25","0"," "," "," ","0.05","M","1.5"
"Indoxacarb","Cucumbers","754","0"," "," "," ","0.01","M","0.60"
"Indoxacarb","Eggs","294","0"," "," "," ","0.04","M","0.20"
"Indoxacarb","Grapefruit","675","0"," "," "," ","0.005 - 0.01","M","NT"
"Indoxacarb","Grapes","708","13","1.8","0.0133","0.0623","0.008","M","2"
"Indoxacarb","Green Beans","567","0"," "," "," ","0.05","M","0.9"
"Indoxacarb","Lettuce","756","0"," "," "," ","0.02","M","14"
"Indoxacarb","Milk","708","0"," "," "," ","0.005","M","0.15"
"Indoxacarb","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Indoxacarb","Oranges","708","0"," "," "," ","0.01","M","NT"
"Indoxacarb","Pears","707","2","0.3","0.0133","0.0133","0.008","M","0.20"
"Indoxacarb","Spinach","349","1","0.3","0.037","0.037","0.025","M","14"
"Indoxacarb","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Indoxacarb","Sweet Potatoes","532","0"," "," "," ","0.025","M","0.01"
"Ipconazole","Cranberries","156","0"," "," "," ","0.01","M","NT"
"Ipconazole","Cranberries, Frozen","25","0"," "," "," ","0.01","M","NT"
"Ipconazole","Grapefruit","675","0"," "," "," ","0.0025 - 0.02","M","NT"
"Ipconazole","Green Beans","567","0"," "," "," ","0.002","M","0.01"
"Ipconazole","Milk","708","0"," "," "," ","0.0025","M","NT"
"Ipconazole","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Ipconazole","Strawberries","530","0"," "," "," ","0.0025","M","NT"
"Iprodione","Apple Sauce","190","0"," "," "," ","0.04","M","NT"
"Iprodione","Apples","531","0"," "," "," ","0.04","M","NT"
"Iprodione","Cherries","30","28","93.3","0.032","2.6","0.022","M","20.0"
"Iprodione","Cherries, Frozen","144","30","20.8","0.034","1.7","0.022","M","20.0"
"Iprodione","Cranberries","156","0"," "," "," ","0.075","M","NT"
"Iprodione","Cranberries, Frozen","25","0"," "," "," ","0.075","M","NT"
"Iprodione","Cucumbers","754","1","0.1","0.022","0.022","0.005","M","NT"
"Iprodione","Eggs","294","0"," "," "," ","0.04","M","1.5"
"Iprodione","Grapefruit","704","0"," "," "," ","0.01 - 0.15","M","NT"
"Iprodione","Grapes","708","77","10.9","0.0166","1.2008","0.01","M","60.0"
"Iprodione","Green Beans","567","0"," "," "," ","0.15","M","2.0"
"Iprodione","Lettuce","756","2","0.3","0.4","0.4","0.04","M","25.0"
"Iprodione","Milk","708","0"," "," "," ","0.01","M","0.5"
"Iprodione","Olives, Canned","189","0"," "," "," ","0.01","M","NT"
"Iprodione","Oranges","708","0"," "," "," ","0.005","M","NT"
"Iprodione","Potatoes","668","0"," "," "," ","0.009 - 0.03","M","0.5"
"Iprodione","Spinach","707","2","0.3","0.015","0.042","0.009 - 0.03","M","NT"
"Iprodione","Strawberries","530","13","2.5","0.012","0.59","0.01","M","15.0"
"Iprodione","Sweet Potatoes","532","0"," "," "," ","0.025","M","NT"
"Iprodione","Tomatoes","528","0"," "," "," ","0.009","M","NT"
"Iprodione","Tomatoes, Canned","189","0"," "," "," ","0.009 - 0.03","M","NT"
"Iprovalicarb","Cherries","30","0"," "," "," ","0.0098","M","NT"
"Iprovalicarb","Cherries, Frozen","144","0"," "," "," ","0.0098","M","NT"
"Iprovalicarb","Grapefruit","358","0"," "," "," ","0.0025","M","NT"
"Iprovalicarb","Grapes","708","0"," "," "," ","0.001","M","2.0"
"Iprovalicarb","Milk","708","0"," "," "," ","0.0025","M","NT"
"Iprovalicarb","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Iprovalicarb","Spinach","349","0"," "," "," ","0.01","M","NT"
"Iprovalicarb","Strawberries","530","0"," "," "," ","0.0025","M","NT"
"Iprovalicarb","Sweet Potatoes","532","0"," "," "," ","0.01","M","NT"
"Isocarbophos","Grapefruit","358","0"," "," "," ","0.01","M","NT"
"Isocarbophos","Milk","708","0"," "," "," ","0.01","M","NT"
"Isocarbophos","Olives, Canned","189","0"," "," "," ","0.01","M","NT"
"Isocarbophos","Strawberries","530","0"," "," "," ","0.01","M","NT"
"Isofenphos","Grapefruit","358","0"," "," "," ","0.0025","M","NT"
"Isofenphos","Milk","708","0"," "," "," ","0.0025","M","NT"
"Isofenphos","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Isofenphos","Strawberries","530","0"," "," "," ","0.0025","M","NT"
"Isofenphos methyl","Grapefruit","358","0"," "," "," ","0.005","M","NT"
"Isofenphos methyl","Milk","708","0"," "," "," ","0.005","M","NT"
"Isofenphos methyl","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Isofenphos methyl","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Isofetamid","Cranberries","156","0"," "," "," ","0.001","M","5.0"
"Isofetamid","Cranberries, Frozen","25","0"," "," "," ","0.001","M","5.0"
"Isoprocarb","Grapefruit","358","0"," "," "," ","0.005","M","NT"
"Isoprocarb","Milk","708","0"," "," "," ","0.005","M","NT"
"Isoprocarb","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Isoprocarb","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Isoproturon","Grapefruit","358","0"," "," "," ","0.0025","M","NT"
"Isoproturon","Milk","708","0"," "," "," ","0.0025","M","NT"
"Isoproturon","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Isoproturon","Strawberries","530","0"," "," "," ","0.0025","M","NT"
"Isoxadifen ethyl","Cranberries","156","0"," "," "," ","0.005","M","NT"
"Isoxadifen ethyl","Cranberries, Frozen","25","0"," "," "," ","0.005","M","NT"
"Isoxadifen ethyl","Grapefruit","704","0"," "," "," ","0.005","M","NT"
"Isoxadifen ethyl","Milk","708","0"," "," "," ","0.005","M","NT"
"Isoxadifen ethyl","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Isoxadifen ethyl","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Apple Sauce","190","0"," "," "," ","0.01","M","0.5"
"Kresoxim-methyl","Apples","531","0"," "," "," ","0.01","M","0.5"
"Kresoxim-methyl","Cherries","30","0"," "," "," ","0.015","M","NT"
"Kresoxim-methyl","Cherries, Frozen","144","0"," "," "," ","0.015","M","NT"
"Kresoxim-methyl","Cranberries","156","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Cranberries, Frozen","25","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Grapefruit","704","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Grapes","708","19","2.7","0.0133","0.0471","0.008","M","1.0"
"Kresoxim-methyl","Green Beans","567","0"," "," "," ","0.02","M","NT"
"Kresoxim-methyl","Lettuce","756","0"," "," "," ","0.01","M","NT"
"Kresoxim-methyl","Milk","708","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Olives, Canned","189","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Pears","707","1","0.1","0.0133","0.0133","0.008","M","0.5"
"Kresoxim-methyl","Potatoes","708","0"," "," "," ","0.0015","M","NT"
"Kresoxim-methyl","Spinach","707","0"," "," "," ","0.0015 - 0.015","M","NT"
"Kresoxim-methyl","Strawberries","530","0"," "," "," ","0.005","M","NT"
"Kresoxim-methyl","Sweet Potatoes","532","0"," "," "," ","0.015","M","NT"
"Kresoxim-methyl","Tomatoes","528","0"," "," "," ","0.0015","M","NT"
"Kresoxim-methyl","Tomatoes, Canned","189","0"," "," "," ","0.0015","M","NT"
"Lactofen","Grapefruit","358","0"," "," "," ","0.0025","M","NT"
"Lactofen","Milk","708","0"," "," "," ","0.0025","M","NT"
"Lactofen","Olives, Canned","189","0"," "," "," ","0.0025","M","NT"
"Lactofen","Strawberries","530","0"," "," "," ","0.0025","M","NT"
